firstName,lastName,aveTime,winPercentage,fighterId
Jeremy,Larsen,194.92307692307693,57.14285714285714,548
Marcus,Hicks,325.42857142857144,66.66666666666666,549
Renée,Forte,268.72727272727275,66.66666666666666,550
Justin,Buchholz,186.03846153846155,59.25925925925925,551
Matt,Grice,142.21052631578948,75.0,552
Leonardo,Mafra,199.66666666666666,68.18181818181817,553
Josh,Quayhagen,135.07692307692307,64.28571428571429,554
Maciej,Jewtuszko,392.7647058823529,72.22222222222221,555
Teemu,Packalén,250.6,72.72727272727273,556
Rafael,Alves,183.59375,63.63636363636363,557
Frankie,Perez,182.0,73.33333333333333,558
Muhammad,Naimov,163.14285714285714,80.0,559
Devonte,Smith,168.0,73.33333333333333,560
Farès,Ziam,186.2,80.95238095238095,561
Mason,Jones,145.64705882352942,83.33333333333334,562
Damien,Brown,109.51612903225806,59.375,563
Garett,Whiteley,182.77777777777777,70.0,564
Chase,Hooper,145.44444444444446,78.94736842105263,565
Joaquim,Silva,291.1764705882353,72.22222222222221,566
Rafa,García,202.61111111111111,78.94736842105263,567
Mark,Madsen,284.46153846153845,85.71428571428571,568
Din,Thomas,150.85714285714286,72.22222222222221,569
Ľudovít,Klein,132.22222222222223,82.14285714285714,570
Benoît,Saint,128.1875,76.47058823529412,571
Damir,Ismagulov,129.5,89.65517241379311,572
Felipe,Arantes,124.1,58.06451612903226,573
Teruto,Ishihara,179.21428571428572,48.275862068965516,574
Chris,Avila,171.9375,47.05882352941176,575
Nathaniel,Wood,167.44,76.92307692307693,576
T.J.,Brown,131.8709677419355,62.5,577
Tristan,Connelly,209.22727272727272,60.86956521739131,578
Luiz,Eduardo,191.22222222222223,78.94736842105263,579
Chas,Skelly,214.77272727272728,82.6086956521739,580
Gideon,Ray,146.1875,51.515151515151516,581
Yan,Cabral,352.88235294117646,83.33333333333334,582
Cristiano,Marcello,320.8333333333333,68.42105263157895,583
Georgi,Karakhanyan,126.6086956521739,65.95744680851064,584
Mike,Ricci,195.46666666666667,68.75,585
Chris,Saunders,123.6086956521739,66.66666666666666,586
Sam,Oropeza,155.86666666666667,81.25,587
Mike,Budnik,127.6470588235294,77.77777777777779,588
Kiichi,Kunimoto,208.3030303030303,58.82352941176471,589
Cláudio,Silva,315.8235294117647,77.77777777777779,590
Trevin,Giles,178.54545454545453,69.56521739130434,591
Sérgio,Moraes,243.61904761904762,63.63636363636363,592
Warlley,Alves,228.0952380952381,63.63636363636363,593
Felipe,Silva,226.53846153846155,64.28571428571429,594
Tony,Hervey,123.33333333333333,45.94594594594595,595
Natan,Schulte,140.36666666666667,80.64516129032258,596
Thibault,Gouti,197.1304347826087,70.83333333333334,597
David,Michaud,169.65217391304347,75.0,598
Ignacio,Bahamondes,161.66666666666666,77.27272727272727,599
Brok,Weaver,130.13636363636363,73.91304347826086,600
Michael,McBride,172.3,72.72727272727273,601
Cody,Pfister,198.19230769230768,59.25925925925925,602
Jesus,Pinedo,130.41379310344828,76.66666666666667,603
Renan,Barão,146.7391304347826,76.59574468085107,605
Yui,Chul,234.6206896551724,66.66666666666666,606
Abner,Lloveras,195.02702702702703,57.89473684210527,607
Ron,Stallings,239.47826086956522,62.5,608
Logan,Storley,179.66666666666666,84.21052631578947,609
Ian,Machado,141.4,93.75,610
Shavkat,Rakhmonov,205.77777777777777,100.0,611
Santiago,Ponzinibbio,162.7027027027027,78.94736842105263,612
Brian,Camozzi,168.0909090909091,58.333333333333336,613
Kleber,Koike,141.38095238095238,79.06976744186046,614
Themba,Gorimbo,232.94444444444446,73.68421052631578,615
Tyron,Woodley,170.42307692307693,70.37037037037037,617
Randy,Brown,160.75,76.0,618
Héctor,Urbina,145.5,58.620689655172406,619
Hayder,Hassan,303.6923076923077,64.28571428571429,620
Michael,Graves,236.41666666666666,76.92307692307693,621
Gerald,Meerschaert,120.55555555555556,67.27272727272727,622
Makhmud,Muradov,130.44444444444446,75.67567567567568,623
Gunnar,Nelson,241.5,76.0,624
Sage,Northcutt,235.85714285714286,80.0,625
Jai,Herbert,189.77777777777777,68.42105263157895,626
Iliarde,Santos,90.3125,65.3061224489796,627
Peter,Sobotta,239.75,68.0,628
Albert,Tumenov,188.75862068965517,80.0,629
Seth,Baczynski,150.4102564102564,55.00000000000001,630
Khamzat,Chimaev,180.3846153846154,100.0,631
Emil,Weber,262.5,58.82352941176471,632
Sean,Strickland,176.22857142857143,80.55555555555556,633
Jonathan,Meunier,226.1,81.81818181818183,634
Mike,Pyle,163.0487804878049,64.28571428571429,635
Jason,Jackson,201.77272727272728,78.26086956521739,636
Johny,Hendricks,147.6,69.23076923076923,637
Bobby,Voelker,121.68085106382979,70.83333333333334,638
Adlan,Amagov,199.625,82.35294117647058,639
Tim,Kennedy,242.6086956521739,75.0,640
Ronaldo,Souza,179.27777777777777,70.27027027027027,641
Matt,Lindland,173.63333333333333,70.96774193548387,642
Renato,Sobral,119.66666666666667,75.51020408163265,643
Melvin,Manhoef,193.88235294117646,61.53846153846154,644
Scott,Smith,183.9655172413793,60.0,645
Murilo,Rua,135.9090909090909,58.82352941176471,646
Joey,Villaseñor,126.1842105263158,74.35897435897436,647
Jason,Miller,160.75757575757575,67.64705882352942,648
Falaniko,Vitale,136.5,73.17073170731707,649
Evan,Tanner,104.82051282051282,80.0,650
Pete,Spratt,143.08333333333334,51.02040816326531,651
Saburo,Kawakatsu,324.4166666666667,38.46153846153847,652
Carlos,Prates,177.69230769230768,77.77777777777779,653
Michael,Morales,160.125,100.0,654
Mike,Malott,380.6923076923077,78.57142857142857,655
Philip,Rowe,251.5,66.66666666666666,656
Li,Jingliang,228.7037037037037,67.85714285714286,657
Kelvin,Gastelum,198.75,65.51724137931035,658
William,Macário,260.2352941176471,61.111111111111114,659
Alex,Garcia,174.6818181818182,65.21739130434783,660
Gasan,Umalatov,153.2,69.23076923076923,661
Nate,Marquardt,144.2982456140351,62.06896551724138,662
Nate,Moore,234.0909090909091,66.66666666666666,663
James,Terry,159.13333333333333,64.51612903225806,664
Usman,Nurmagomedov,150.6315789473684,95.0,665
Adam,Piccolotti,194.2,71.42857142857143,667
Brandon,Thatch,208.13333333333333,68.75,668
James,Head,205.08333333333334,69.23076923076923,669
Quinn,Mulhern,114.33333333333333,81.81818181818183,670
Rudy,Bears,112.9,51.61290322580645,671
Hayato,Sakurai,142.17307692307693,71.69811320754717,672
Jordan,Mein,148.65217391304347,68.08510638297872,673
Marius,Žaromskis,259.02941176470586,65.71428571428571,674
André,Galvão,128.33333333333334,71.42857142857143,675
Yuya,Shirai,110.92682926829268,61.904761904761905,676
Kevin,Burns,128.33333333333334,63.1578947368421,677
Dustin,Hazelett,124.44444444444444,63.1578947368421,678
Doug,Evans,201.7391304347826,54.166666666666664,679
Roman,Mitichyan,477.9,72.72727272727273,680
Kyle,Noke,159.71875,66.66666666666666,681
Raufeon,Stots,155.9090909090909,91.30434782608695,682
Rafael,Silva,180.1578947368421,79.48717948717949,683
Joe,Taimanglo,161.0,70.58823529411765,684
Jared,Downing,229.2,62.5,685
Savant,Young,281.0,55.00000000000001,686
Dokonjonosuke,Mishima,173.06896551724137,70.0,687
Chris,Brennan,172.02857142857144,58.333333333333336,688
Zabit,Magomedsharipov,152.22222222222223,94.73684210526315,689
Danny,Downes,148.4,72.72727272727273,690
Hiromasa,Ougikubo,180.83333333333334,72.97297297297297,691
Trevin,Jones,186.6153846153846,51.85185185185185,692
Victor,Henry,167.32258064516128,75.0,693
Khalid,Taha,191.57894736842104,70.0,694
Anthony,Birchak,187.17391304347825,66.66666666666666,695
Yoshiro,Maeda,114.2,63.934426229508205,696
Bibiano,Fernandes,247.5,80.64516129032258,697
Hiroshi,Nakamura,128.1153846153846,59.25925925925925,698
Leandro,Issa,233.6,65.38461538461539,699
Daiju,Takase,222.85714285714286,41.37931034482759,700
Nino,Schembri,305.44444444444446,50.0,701
Carlos,Newton,178.89655172413794,53.333333333333336,702
Wallid,Ismail,372.27272727272725,75.0,703
Eduardo,Fraga,99.77777777777777,70.0,704
Timur,Khizriev,220.23529411764707,100.0,705
Kai,Kamaka,216.25,66.66666666666666,706
Pedro,Carvalho,195.63636363636363,56.52173913043478,707
Movlid,Khaybulaev,193.54545454545453,91.30434782608695,708
Douglas,Lima,150.6818181818182,73.33333333333333,709
Ron,Keslar,175.73684210526315,55.00000000000001,710
Brent,Weedman,95.48387096774194,68.75,711
Herman,Terrado,273.95454545454544,65.21739130434783,712
Lyman,Good,198.07407407407408,75.0,713
Shonie,Carter,83.45555555555555,56.043956043956044,714
Shamil,Zavurov,136.4255319148936,83.33333333333334,715
Alexander,Sarnavskiy,110.98,82.35294117647058,716
Renê,Nazare,257.75,76.92307692307693,717
Austin,Hubbard,145.6086956521739,66.66666666666666,718
Raoni,Barcelos,204.2173913043478,79.16666666666666,719
Roberto,de,204.5,85.71428571428571,721
Daisuke,Nakamura,135.63934426229508,54.83870967741935,722
Kazunori,Yokota,136.0,68.42105263157895,723
Tomonari,Kanomata,122.45714285714286,55.55555555555556,724
Takashi,Nakakura,209.2,68.75,725
Vuyisile,Colossa,190.25,61.53846153846154,727
Ousmane,Thomas,218.57142857142858,40.0,729
Luke,Sanders,221.58823529411765,72.22222222222221,730
Kiuma,Kunioku,103.16417910447761,50.0,731
Norifumi,Yamamoto,204.44,69.23076923076923,733
Nick,Catone,188.46153846153845,71.42857142857143,734
Brian,Ebersole,85.21428571428571,71.83098591549296,735
Jake,Hecht,159.92857142857142,73.33333333333333,736
David,Mitchell,139.25,75.86206896551724,737
Ricardo,Funch,257.0,60.0,738
Tom,Speer,107.03703703703704,75.0,739
Ben,Saunders,170.24324324324326,60.526315789473685,740
Sean,Pierson,263.05263157894734,70.0,741
Carlos,Eduardo,223.41666666666666,69.23076923076923,742
John,Howard,133.14583333333334,57.14285714285714,743
Gil,Castillo,199.73333333333332,68.75,744
DaMarques,Johnson,125.06666666666666,51.61290322580645,745
Yoshiyuki,Yoshida,166.6153846153846,66.66666666666666,746
Brodie,Farber,249.82608695652175,70.83333333333334,747
Brett,Cooper,138.47727272727272,62.22222222222222,748
Chris,Clements,199.88888888888889,63.1578947368421,749
Jason,Guida,80.91666666666667,38.775510204081634,750
Court,McGee,188.2058823529412,62.857142857142854,751
Georges,St-Pierre,213.40740740740742,92.85714285714286,752
Takuya,Wada,213.8,51.21951219512195,755
Renato,Verissimo,166.33333333333334,53.84615384615385,756
Luke,Stewart,173.25,66.66666666666666,757
Ronald,Jhun,104.11764705882354,46.15384615384615,759
Genki,Sudo,156.5,76.19047619047619,761
Steve,Bruno,209.25,71.42857142857143,762
Bojan,Veličković,128.18421052631578,64.1025641025641,763
Justin,Edwards,242.25,58.82352941176471,764
Kuniyoshi,Hironaka,152.5483870967742,71.875,765
Richard,Crunkilton,235.13636363636363,82.6086956521739,766
Mikey,Gomez,131.79310344827587,56.666666666666664,768
Jonathan,Goulet,92.94285714285714,63.888888888888886,769
Sabah,Homasi,187.32142857142858,58.620689655172406,770
Brennan,Ward,238.8,65.38461538461539,771
Andy,Uhrich,188.5,64.70588235294117,772
André,Santos,85.70833333333333,77.55102040816327,773
Kazuo,Misaki,104.07894736842105,64.1025641025641,775
Jordan,Radev,119.25925925925925,82.14285714285714,776
Sammy,Morgan,89.33333333333333,61.29032258064516,777
Paul,Taylor,170.72222222222223,57.89473684210527,779
Matt,Hughes,94.60377358490567,83.33333333333334,780
Izuru,Takeuchi,104.02380952380952,58.139534883720934,781
Keiichiro,Yamamiya,76.04494382022472,50.0,782
Ikuhisa,Minowa,83.76724137931035,54.700854700854705,783
Dave,Menne,86.9047619047619,70.3125,784
Jason,DeLucia,88.20370370370371,60.0,785
Amir,Sadollah,228.2,54.54545454545454,786
Anthony,Johnson,192.07142857142858,79.3103448275862,787
Mike,Swick,304.5,71.42857142857143,788
Travis,Fulton,25.896875,79.43925233644859,789
Dan,Hornbuckle,183.61764705882354,74.28571428571429,790
Edgar,García,172.66666666666666,73.68421052631578,791
Ryo,Chonan,133.85294117647058,62.857142857142854,792
Gustavo,Machado,142.24242424242425,67.64705882352942,793
Shungo,Oyama,157.28125,42.42424242424242,794
Paulo,Filho,159.51612903225808,71.875,795
Michael,Bisping,130.97368421052633,76.92307692307693,796
Alan,Belcher,265.22222222222223,67.85714285714286,797
Marvin,Eastman,146.78787878787878,52.94117647058824,798
Gegard,Mousasi,124.0677966101695,81.66666666666667,799
Yoshihiro,Akiyama,262.25,64.0,800
Amar,Suloev,109.4,77.41935483870968,801
Andrei,Semenov,130.1590909090909,75.55555555555556,802
Joe,Doerksen,86.42424242424242,76.11940298507463,803
Minoru,Suzuki,173.48979591836735,60.0,804
Shane,Campbell,182.41935483870967,75.0,805
Clay,Harvison,211.3181818181818,60.86956521739131,806
Johnny,Case,158.71052631578948,71.7948717948718,807
Dustin,Neace,57.638297872340424,52.083333333333336,808
Luke,Caudillo,104.33333333333333,50.0,809
Noad,Lahat,271.7647058823529,72.22222222222221,810
Yasubey,Enomoto,188.05405405405406,57.89473684210527,811
Igor,Araújo,138.4,69.44444444444444,812
Juan,Archuleta,116.25714285714285,80.55555555555556,813
Darrell,Montague,151.64705882352942,72.22222222222221,814
Willie,Gates,219.04166666666666,48.0,815
Yahir,Reyes,139.28571428571428,63.63636363636363,816
Jake,Ellenberger,108.57777777777778,67.3913043478261,817
Carey,Vanier,167.75,64.70588235294117,818
Alberto,Crane,174.47368421052633,75.0,819
Jordan,Leavitt,171.76923076923077,78.57142857142857,820
Luis,Peña,156.57894736842104,60.0,821
Shane,Nelson,162.9090909090909,69.56521739130434,822
Iuri,Alcântara,147.46808510638297,75.0,823
Cole,Escovedo,147.64,65.38461538461539,824
Marlon,Sandro,182.35135135135135,76.31578947368422,825
Jason,Chambers,159.29166666666666,72.0,827
Ryuki,Ueyama,180.6,33.33333333333333,828
Katsuhiko,Nagata,144.2,37.5,829
Hideo,Tokoro,124.32857142857142,50.70422535211267,830
Remigijus,Morkevičius,69.6,76.19047619047619,831
Yoshinobu,Ota,149.58333333333334,30.76923076923077,832
Mads,Burnell,159.08,76.92307692307693,833
Shamil,Musaev,231.66666666666666,94.73684210526315,834
Sadibou,Sy,144.37037037037038,60.71428571428571,835
Yushin,Okami,154.1320754716981,72.22222222222221,836
David,Zawada,183.55172413793105,63.33333333333333,837
Curtis,Millender,129.3235294117647,62.857142857142854,838
Chris,Curtis,132.02325581395348,70.45454545454545,839
Vitaly,Bigdash,288.4,75.0,840
Anatoly,Tokov,157.71428571428572,88.88888888888889,841
Neiman,Gracie,222.0,68.42105263157895,842
Che,Mills,175.96428571428572,55.172413793103445,843
Kevin,Lee,169.03703703703704,71.42857142857143,844
Miguel,Torres,115.86538461538461,83.01886792452831,845
Angelo,Sanchez,146.1764705882353,66.66666666666666,846
Henry,Martinez,206.41666666666666,69.23076923076923,847
Kazuki,Tokudome,188.84375,60.60606060606061,848
Sasha,Palatnikov,185.23076923076923,57.14285714285714,849
Danny,Roberts,184.52,69.23076923076923,850
Akbarh,Arreola,195.3783783783784,68.42105263157895,852
Takeshi,Inoue,-202.45945945945945,63.1578947368421,853
Ole,Laursen,360.72727272727275,66.66666666666666,856
Fabiano,Iha,175.42857142857142,66.66666666666666,858
Ricardo,Botelho,183.25,60.0,860
Hiroki,Kotani,185.61111111111111,15.789473684210526,862
Takuya,Kuwabara,176.21428571428572,53.333333333333336,863
Paul,Bradley,127.17647058823529,65.71428571428571,865
Jesse,Juarez,103.0,63.888888888888886,866
Anthony,Macias,164.25581395348837,59.09090909090909,867
Roan,Carneiro,207.88235294117646,62.857142857142854,868
Luke,Cummo,193.45454545454547,50.0,869
Jeremy,Jackson,156.07692307692307,64.28571428571429,870
Chris,Lozano,267.5,66.66666666666666,871
Jeff,Curran,127.51851851851852,65.45454545454545,872
Anderson,Silva,189.53333333333333,73.91304347826086,873
Evangelista,Santos,179.28947368421052,53.84615384615385,874
Frank,Shamrock,153.8235294117647,65.71428571428571,875
Alexandr,Shabliy,187.77777777777777,85.71428571428571,876
Jorge,Gurgel,189.8695652173913,58.333333333333336,877
Kotetsu,Boku,161.27906976744185,59.09090909090909,879
Takumi,Nakayama,139.58536585365854,45.23809523809524,880
Laureano,Staropoli,218.8421052631579,65.0,882
Papy,Abedi,289.15384615384613,71.42857142857143,883
Tony,DeSouza,320.85714285714283,73.33333333333333,884
John,Lineker,117.14583333333333,75.51020408163265,885
Shannon,Wiratchai,245.38888888888889,57.89473684210527,886
Kazushi,Sakuraba,157.93333333333334,56.52173913043478,887
Brian,Lo-A-Njoe,412.0,27.27272727272727,889
Akira,Kikuchi,108.0,80.0,890
Jutaro,Nakao,169.3265306122449,52.0,891
Zhang,Lipeng,117.85714285714286,70.0,892
Martin,Nguyen,208.63636363636363,65.21739130434783,893
Ian,Loveland,140.55555555555554,64.28571428571429,895
Chad,Leonhardt,141.25,69.23076923076923,896
Fernando,Gonzalez,139.85416666666666,59.183673469387756,897
Ernest,Chavez,215.63636363636363,83.33333333333334,898
Lance,Palmer,158.5,74.19354838709677,899
Jordan,Parsons,154.5,84.61538461538461,900
Poppies,Martinez,104.85,70.73170731707317,901
Sergey,Khandozhko,118.78787878787878,79.41176470588235,902
Levan,Makashvili,159.51724137931035,66.66666666666666,903
Genair,da,166.3,71.42857142857143,904
Jack,Della,162.16666666666666,89.47368421052632,905
Alberto,Mina,363.7692307692308,92.85714285714286,906
Sam,Alvey,102.35849056603773,62.96296296296296,907
Vyacheslav,Vasilevsky,114.02272727272727,80.0,908
Ádám,Borics,177.45,90.47619047619048,909
Joe,Warren,161.54545454545453,65.21739130434783,910
Ronnie,Mann,142.44117647058823,71.42857142857143,911
Wagnney,Fabiano,241.31578947368422,80.0,912
Nazareno,Malegarie,107.65,82.92682926829268,913
Travis,Marx,145.8846153846154,77.77777777777779,914
Eduardo,Dantas,196.46666666666667,74.19354838709677,915
Ed,West,167.44117647058823,71.42857142857143,916
Akop,Stepanyan,133.45238095238096,65.11627906976744,917
Jeremy,Spoon,154.54166666666666,80.0,918
Ryan,Hall,570.5,81.81818181818183,919
Jeremy,Kennedy,174.66666666666666,76.0,920
Shane,Young,200.25,61.904761904761905,921
Aljamain,Sterling,177.78571428571428,82.75862068965517,922
Kenny,Foster,134.96,46.15384615384615,923
Saul,Almeida,175.21212121212122,58.82352941176471,924
Cory,Sandhagen,159.66666666666666,77.27272727272727,925
Jim,Alers,254.1578947368421,70.0,926
The,Korean,246.125,68.0,927
Treston,Thomison,169.8,62.5,928
Luis,Saldaña,199.4,69.23076923076923,929
Alex,da,139.75862068965517,80.0,930
Abubakar,Nurmagomedov,202.0,77.27272727272727,931
Takenori,Sato,169.425,48.78048780487805,932
Danny,Chavez,282.3125,64.70588235294117,933
Daniel,Zellhuber,182.0,88.23529411764706,934
Sean,Soriano,220.95652173913044,62.5,935
Mikuru,Asakura,196.95454545454547,73.91304347826086,936
Donald,Sanchez,95.88,60.78431372549019,937
Baret,Yoshida,321.5,46.15384615384615,938
Katsuya,Toida,183.93103448275863,43.333333333333336,939
Bao,Quach,136.06896551724137,63.33333333333333,940
Hideki,Kadowaki,181.2,44.44444444444444,941
Frank,Caraballo,127.5909090909091,60.86956521739131,943
Alexander,Shlemenko,91.6144578313253,79.76190476190477,944
Richard,Walsh,210.69230769230768,64.28571428571429,945
Nico,Musoke,209.66666666666666,72.72727272727273,946
Bristol,Marunde,152.0,61.53846153846154,947
Tofiq,Musayev,146.57692307692307,81.48148148148148,948
Sergio,Pettis,160.55172413793105,76.66666666666667,949
Henry,Corrales,167.21428571428572,72.41379310344827,950
Fabrício,Guerreiro,117.18518518518519,78.57142857142857,951
Wilson,Reis,150.21951219512195,66.66666666666666,952
Gadzhi,Rabadanov,148.24137931034483,80.0,953
Derek,Anderson,169.61904761904762,77.27272727272727,954
Chris,Gonzalez,166.5,72.72727272727273,955
Yaroslav,Amosov,166.28571428571428,93.10344827586206,956
A.J.,Matthews,257.70588235294116,50.0,957
J.,J.,136.33333333333334,73.46938775510205,958
Jason,Fischer,175.7058823529412,77.77777777777779,959
Karl,Amoussou,155.3846153846154,67.5,960
Jordan,Smith,104.48,69.23076923076923,961
Yuki,Kondo,92.17543859649123,57.391304347826086,963
Taisuke,Okuno,177.23076923076923,48.148148148148145,964
Jadamba,Narantungalag,278.63157894736844,70.0,965
Tamdan,McCrory,209.61111111111111,73.68421052631578,966
Dan,Henderson,153.3695652173913,68.08510638297872,967
Tim,McKenzie,156.5909090909091,60.86956521739131,968
Maurício,Rua,179.97560975609755,64.28571428571429,969
Chris,Haseman,163.58333333333334,54.054054054054056,970
Chael,Sonnen,168.125,63.26530612244898,971
Ivan,Salaverry,235.72727272727272,60.86956521739131,972
Masanori,Suda,101.02857142857142,61.111111111111114,973
Lance,Gibson,217.375,44.44444444444444,974
Masato,Fujiwara,231.63636363636363,21.73913043478261,975
Kazuhiro,Kusayanagi,124.28571428571429,31.03448275862069,976
Todd,Bjornethun,119.0909090909091,58.333333333333336,977
Kazunari,Murakami,321.3333333333333,50.0,978
Egan,Inoue,229.95,61.904761904761905,980
Kazula,Vargas,230.71428571428572,72.72727272727273,981
Luigi,Vendramini,254.33333333333334,76.92307692307693,982
Nad,Narimani,219.4,75.0,983
Julian,Erosa,125.825,73.17073170731707,984
Kevin,Souza,195.95833333333334,72.0,985
Yukinari,Tamura,179.25641025641025,40.0,986
Tony,Ferguson,170.2,69.44444444444444,987
Andrew,Holbrook,125.0,80.0,988
Keith,Berry,155.0,50.0,989
Rafael,Carvalho,187.54166666666666,68.0,991
Matthew,Semelsberger,154.0,57.89473684210527,992
Khaos,Williams,158.27777777777777,78.94736842105263,993
Zak,Ottow,134.07407407407408,71.42857142857143,994
Abdul,Razak,214.05263157894737,60.0,995
George,Sullivan,222.46428571428572,65.51724137931035,996
Alan,Jouban,154.95652173913044,70.83333333333334,997
David,Mundell,129.57142857142858,60.0,998
Dricus,du,175.70833333333334,92.0,999
Derek,Brunson,154.1875,72.72727272727273,1000
Robert,Whittaker,172.87878787878788,76.47058823529412,1001
Jessin,Ayari,244.3913043478261,75.0,1002
Nicolas,Dalby,174.06666666666666,74.19354838709677,1003
Dhiego,Lima,180.52173913043478,62.5,1004
Luis,Ramos,176.5483870967742,62.5,1005
Chris,Cope,206.63636363636363,66.66666666666666,1006
Ricardo,Almeida,220.7058823529412,72.22222222222221,1007
